n;6;;;;;;;;;;
L;2;;;;;;;;;;
C;2;;;;;;;;;;
m;8;;;;;;;;;;
op7;18;;;;;;;;;;
N_Cmax;75;;;;;;;;;;
N_TT;132;;;;;;;;;;
I_Cmax;26;;;;;;;;;;
I_TT;0;;;;;;;;;;
MaxFES;4500;;;;;;;;;;
;;;;;;;;;;;
;;;1;1;1;1;2;2;2;2;Cell
;;;1;2;2;5;3;4;4;6;Machine
Part Family;Job;Operation no;1;1;2;1;1;1;2;1;Alternative(for machine)
1;7;1;;;;;;5;5;;
1;7;2;6;;;;;;;;
1;7;3;;;;5;;;;;
1;8;1;3;;;;;;;;
1;8;2;;9;9;;;;;;
1;8;3;;;;4;;;;;
1;9;1;;5;5;;;;;;
1;9;2;4;;;;;;;;
1;9;3;;5;5;;;;;;
2;10;1;;;;;9;;;;
2;10;2;;7;7;;;;;;
2;10;3;;;;;;3;3;;
2;11;1;;;;;;;;3;
2;11;2;;;;;5;;;;
2;11;3;;;;;;;;3;
2;12;1;;;;;;4;4;;
2;12;2;;;;;;;;5;
2;12;3;;;;;;4;4;;
;;;;;;;;;;;
Part Family;Part Family;Setup Time;;;;;;;;;
1;1;0;;;;;;;;;
1;2;3;;;;;;;;;
2;1;4;;;;;;;;;
2;2;0;;;;;;;;;
;;;;;;;;;;;
Cell;Cell;Transportation Time;;;;;;;;;
1;1;0;;;;;;;;;
1;2;3;;;;;;;;;
2;1;4;;;;;;;;;
2;2;0;;;;;;;;;
;;;;;;;;;;;
Job;Due Date;;;;;;;;;;
7;5;;;;;;;;;;
8;110;;;;;;;;;;
9;50;;;;;;;;;;
10;8;;;;;;;;;;
11;53;;;;;;;;;;
12;21;;;;;;;;;;
;;;;;;;;;;;
No;Reference_point1;Reference_point2;;;;;;;;;
1;31;33;;;;;;;;;
2;37;38;;;;;;;;;
3;41;36;;;;;;;;;
4;34;39;;;;;;;;;
5;28;37;;;;;;;;;
6;26;34;;;;;;;;;
7;33;39;;;;;;;;;
8;42;37;;;;;;;;;
9;32;37;;;;;;;;;
10;42;37;;;;;;;;;
11;48;33;;;;;;;;;
12;29;35;;;;;;;;;
13;45;34;;;;;;;;;
14;45;35;;;;;;;;;
15;45;39;;;;;;;;;
16;39;38;;;;;;;;;
17;42;33;;;;;;;;;
18;49;38;;;;;;;;;
19;46;33;;;;;;;;;
20;38;36;;;;;;;;;
21;32;39;;;;;;;;;
22;42;35;;;;;;;;;
23;36;37;;;;;;;;;
24;42;36;;;;;;;;;
25;31;35;;;;;;;;;
26;38;34;;;;;;;;;
27;34;37;;;;;;;;;
28;35;34;;;;;;;;;
29;48;33;;;;;;;;;
30;49;36;;;;;;;;;
31;41;33;;;;;;;;;
32;28;34;;;;;;;;;
33;28;35;;;;;;;;;
34;39;35;;;;;;;;;
35;49;39;;;;;;;;;
36;45;34;;;;;;;;;
37;28;34;;;;;;;;;
38;36;39;;;;;;;;;
39;35;38;;;;;;;;;
40;48;33;;;;;;;;;
41;37;35;;;;;;;;;
42;27;36;;;;;;;;;
43;34;35;;;;;;;;;
44;34;33;;;;;;;;;
45;40;38;;;;;;;;;
46;46;38;;;;;;;;;
47;28;33;;;;;;;;;
48;47;34;;;;;;;;;
49;46;36;;;;;;;;;
50;33;33;;;;;;;;;
51;29;35;;;;;;;;;
52;37;35;;;;;;;;;
53;39;35;;;;;;;;;
54;27;34;;;;;;;;;
55;32;36;;;;;;;;;
56;44;34;;;;;;;;;
57;29;38;;;;;;;;;
58;49;35;;;;;;;;;
59;49;37;;;;;;;;;
60;46;37;;;;;;;;;
61;48;36;;;;;;;;;
62;42;34;;;;;;;;;
63;26;33;;;;;;;;;
64;29;33;;;;;;;;;
65;33;34;;;;;;;;;
66;27;39;;;;;;;;;
67;37;38;;;;;;;;;
68;49;33;;;;;;;;;
69;46;37;;;;;;;;;
70;47;33;;;;;;;;;
71;33;34;;;;;;;;;
72;43;34;;;;;;;;;
73;28;37;;;;;;;;;
74;41;34;;;;;;;;;
75;26;36;;;;;;;;;
76;31;34;;;;;;;;;
77;40;37;;;;;;;;;
78;30;37;;;;;;;;;
79;42;35;;;;;;;;;
80;34;36;;;;;;;;;
81;30;39;;;;;;;;;
82;46;33;;;;;;;;;
83;34;38;;;;;;;;;
84;42;35;;;;;;;;;
85;46;39;;;;;;;;;
86;37;35;;;;;;;;;
87;43;38;;;;;;;;;
88;35;38;;;;;;;;;
89;45;36;;;;;;;;;
90;27;35;;;;;;;;;
91;35;39;;;;;;;;;
92;27;38;;;;;;;;;
93;49;39;;;;;;;;;
94;33;39;;;;;;;;;
95;41;35;;;;;;;;;
96;36;36;;;;;;;;;
97;34;35;;;;;;;;;
98;47;35;;;;;;;;;
99;33;37;;;;;;;;;
100;45;34;;;;;;;;;
101;49;35;;;;;;;;;
102;35;34;;;;;;;;;
103;28;39;;;;;;;;;
104;37;38;;;;;;;;;
105;31;36;;;;;;;;;
106;44;34;;;;;;;;;
107;31;33;;;;;;;;;
108;29;34;;;;;;;;;
109;48;34;;;;;;;;;
110;28;36;;;;;;;;;
111;38;38;;;;;;;;;
112;42;36;;;;;;;;;
113;36;39;;;;;;;;;
114;48;35;;;;;;;;;
115;48;33;;;;;;;;;
116;35;33;;;;;;;;;
117;42;38;;;;;;;;;
118;34;33;;;;;;;;;
119;38;39;;;;;;;;;
120;41;33;;;;;;;;;
121;35;36;;;;;;;;;
122;41;34;;;;;;;;;
123;40;34;;;;;;;;;
124;33;35;;;;;;;;;
125;31;37;;;;;;;;;
126;34;34;;;;;;;;;
127;40;35;;;;;;;;;
128;43;34;;;;;;;;;
129;41;39;;;;;;;;;
130;43;34;;;;;;;;;
131;26;33;;;;;;;;;
132;47;34;;;;;;;;;
133;26;37;;;;;;;;;
134;37;35;;;;;;;;;
135;41;33;;;;;;;;;
136;44;33;;;;;;;;;
137;38;33;;;;;;;;;
138;28;33;;;;;;;;;
139;30;36;;;;;;;;;
140;45;34;;;;;;;;;
141;41;37;;;;;;;;;
142;29;35;;;;;;;;;
143;42;34;;;;;;;;;
144;38;35;;;;;;;;;
145;28;34;;;;;;;;;
