n;8;;;;;;;;;;;;;
L;4;;;;;;;;;;;;;
C;4;;;;;;;;;;;;;
m;11;;;;;;;;;;;;;
op11;25;;;;;;;;;;;;;
N_Cmax;88;;;;;;;;;;;;;
N_TT;140;;;;;;;;;;;;;
I_Cmax;29;;;;;;;;;;;;;
I_TT;0;;;;;;;;;;;;;
MaxFES;6000;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;1;1;1;2;2;2;3;3;3;4;4;Cell
;;;1;2;2;3;4;4;7;7;8;9;10;Machine
Part Family;Job;Operation no;1;1;2;1;1;2;1;2;1;1;1;Alternative(for machine)
1;1;1;4;;;;;;;;;;;
1;1;2;;5;5;;;;;;;;;
1;1;3;;;;6;;;;;;;;
1;1;4;;5;5;;;;;;;;;
1;2;1;;4;4;;;;;;;;;
1;2;2;3;;;;;;;;;;;
1;2;3;;4;4;;;;;;;;;
2;3;1;;;;;4;4;;;;;;
2;3;2;;7;7;;;;;;;;;
2;3;3;;;;2;;;;;;;;
2;4;1;;;;6;;;;;;;;
2;4;2;;;;;2;2;;;;;;
2;4;3;;;;6;;;;;;;;
3;15;1;;;;;;;;;2;;;
3;15;2;;;;;;;4;4;;;;
3;15;3;;;;;1;1;;;;;;
3;16;1;;;;;;;5;5;;;;
3;16;2;;2;2;;;;;;;;;
3;16;3;;;;;;;;;3;;;
3;16;4;;2;2;;;;;;;;;
4;18;1;;;;;;;;;;;6;
4;18;2;;;;;;;;;;4;;
4;19;1;;;;;;;;;;3;;
4;19;2;;;;;;;6;6;;;;
4;19;3;;;;;;;;;;;2;
;;;;;;;;;;;;;;
Part Family;Part Family;Setup Time;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;
1;3;7;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;
2;3;4;;;;;;;;;;;;
2;4;2;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;
3;4;5;;;;;;;;;;;;
4;1;7;;;;;;;;;;;;
4;2;5;;;;;;;;;;;;
4;3;2;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;
;;;;;;;;;;;;;;
Cell;Cell;Transportation Time;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;
1;3;5;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;
2;3;8;;;;;;;;;;;;
2;4;5;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;
3;4;3;;;;;;;;;;;;
4;1;5;;;;;;;;;;;;
4;2;4;;;;;;;;;;;;
4;3;3;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;
;;;;;;;;;;;;;;
Job;Due Date;;;;;;;;;;;;;
1;98;;;;;;;;;;;;;
2;77;;;;;;;;;;;;;
3;75;;;;;;;;;;;;;
4;3;;;;;;;;;;;;;
15;103;;;;;;;;;;;;;
16;4;;;;;;;;;;;;;
18;67;;;;;;;;;;;;;
19;15;;;;;;;;;;;;;
;;;;;;;;;;;;;;
No;Reference_point1;Reference_point2;;;;;;;;;;;;
1;40;40;;;;;;;;;;;;
2;50;58;;;;;;;;;;;;
3;59;49;;;;;;;;;;;;
4;45;62;;;;;;;;;;;;
5;33;54;;;;;;;;;;;;
6;30;44;;;;;;;;;;;;
7;43;63;;;;;;;;;;;;
8;60;55;;;;;;;;;;;;
9;42;53;;;;;;;;;;;;
10;61;56;;;;;;;;;;;;
11;72;40;;;;;;;;;;;;
12;36;47;;;;;;;;;;;;
13;65;42;;;;;;;;;;;;
14;65;45;;;;;;;;;;;;
15;66;61;;;;;;;;;;;;
16;54;56;;;;;;;;;;;;
17;61;38;;;;;;;;;;;;
18;74;58;;;;;;;;;;;;
19;68;39;;;;;;;;;;;;
20;52;51;;;;;;;;;;;;
21;41;63;;;;;;;;;;;;
22;60;48;;;;;;;;;;;;
23;48;55;;;;;;;;;;;;
24;60;50;;;;;;;;;;;;
25;40;47;;;;;;;;;;;;
26;53;42;;;;;;;;;;;;
27;44;55;;;;;;;;;;;;
28;47;42;;;;;;;;;;;;
29;72;40;;;;;;;;;;;;
30;73;50;;;;;;;;;;;;
31;58;39;;;;;;;;;;;;
32;34;43;;;;;;;;;;;;
33;32;46;;;;;;;;;;;;
34;54;45;;;;;;;;;;;;
35;74;60;;;;;;;;;;;;
36;65;43;;;;;;;;;;;;
37;33;42;;;;;;;;;;;;
38;48;62;;;;;;;;;;;;
39;47;58;;;;;;;;;;;;
40;72;41;;;;;;;;;;;;
41;51;46;;;;;;;;;;;;
42;31;50;;;;;;;;;;;;
43;45;48;;;;;;;;;;;;
44;46;38;;;;;;;;;;;;
45;57;59;;;;;;;;;;;;
46;68;58;;;;;;;;;;;;
47;33;38;;;;;;;;;;;;
48;69;43;;;;;;;;;;;;
49;69;50;;;;;;;;;;;;
50;42;41;;;;;;;;;;;;
51;34;47;;;;;;;;;;;;
52;50;47;;;;;;;;;;;;
53;54;45;;;;;;;;;;;;
54;32;42;;;;;;;;;;;;
55;41;49;;;;;;;;;;;;
56;63;42;;;;;;;;;;;;
57;35;60;;;;;;;;;;;;
58;74;46;;;;;;;;;;;;
59;74;54;;;;;;;;;;;;
60;68;56;;;;;;;;;;;;
61;72;52;;;;;;;;;;;;
62;60;42;;;;;;;;;;;;
63;29;38;;;;;;;;;;;;
64;35;39;;;;;;;;;;;;
65;42;43;;;;;;;;;;;;
66;32;62;;;;;;;;;;;;
67;50;59;;;;;;;;;;;;
68;74;41;;;;;;;;;;;;
69;67;56;;;;;;;;;;;;
70;70;39;;;;;;;;;;;;
71;43;43;;;;;;;;;;;;
72;63;42;;;;;;;;;;;;
73;32;55;;;;;;;;;;;;
74;58;44;;;;;;;;;;;;
75;30;52;;;;;;;;;;;;
76;40;43;;;;;;;;;;;;
77;57;53;;;;;;;;;;;;
78;37;53;;;;;;;;;;;;
79;60;46;;;;;;;;;;;;
80;45;51;;;;;;;;;;;;
81;37;63;;;;;;;;;;;;
82;69;39;;;;;;;;;;;;
83;45;59;;;;;;;;;;;;
84;61;46;;;;;;;;;;;;
85;68;60;;;;;;;;;;;;
86;50;45;;;;;;;;;;;;
87;62;58;;;;;;;;;;;;
88;46;57;;;;;;;;;;;;
89;65;51;;;;;;;;;;;;
90;32;46;;;;;;;;;;;;
91;46;61;;;;;;;;;;;;
92;31;56;;;;;;;;;;;;
93;73;60;;;;;;;;;;;;
94;42;60;;;;;;;;;;;;
95;58;48;;;;;;;;;;;;
96;49;51;;;;;;;;;;;;
97;44;47;;;;;;;;;;;;
98;69;46;;;;;;;;;;;;
99;44;55;;;;;;;;;;;;
100;66;44;;;;;;;;;;;;
101;74;46;;;;;;;;;;;;
102;46;42;;;;;;;;;;;;
103;33;62;;;;;;;;;;;;
104;51;59;;;;;;;;;;;;
105;39;49;;;;;;;;;;;;
106;65;42;;;;;;;;;;;;
107;39;38;;;;;;;;;;;;
108;35;45;;;;;;;;;;;;
109;72;41;;;;;;;;;;;;
110;33;50;;;;;;;;;;;;
111;53;59;;;;;;;;;;;;
112;59;49;;;;;;;;;;;;
113;49;62;;;;;;;;;;;;
114;72;47;;;;;;;;;;;;
115;71;39;;;;;;;;;;;;
116;47;40;;;;;;;;;;;;
117;60;59;;;;;;;;;;;;
118;45;39;;;;;;;;;;;;
119;52;61;;;;;;;;;;;;
120;57;38;;;;;;;;;;;;
121;46;50;;;;;;;;;;;;
122;59;43;;;;;;;;;;;;
123;57;44;;;;;;;;;;;;
124;42;46;;;;;;;;;;;;
125;39;53;;;;;;;;;;;;
126;46;42;;;;;;;;;;;;
127;55;46;;;;;;;;;;;;
128;62;41;;;;;;;;;;;;
129;59;62;;;;;;;;;;;;
130;62;42;;;;;;;;;;;;
131;29;41;;;;;;;;;;;;
132;70;42;;;;;;;;;;;;
133;30;55;;;;;;;;;;;;
134;51;48;;;;;;;;;;;;
135;58;40;;;;;;;;;;;;
136;64;39;;;;;;;;;;;;
137;52;40;;;;;;;;;;;;
138;34;39;;;;;;;;;;;;
139;37;50;;;;;;;;;;;;
140;66;42;;;;;;;;;;;;
141;58;53;;;;;;;;;;;;
142;35;46;;;;;;;;;;;;
143;60;44;;;;;;;;;;;;
144;53;47;;;;;;;;;;;;
145;33;43;;;;;;;;;;;;
146;47;52;;;;;;;;;;;;
147;36;50;;;;;;;;;;;;
148;29;44;;;;;;;;;;;;
149;55;50;;;;;;;;;;;;
150;36;62;;;;;;;;;;;;
151;64;60;;;;;;;;;;;;
152;60;41;;;;;;;;;;;;
153;67;46;;;;;;;;;;;;
154;59;50;;;;;;;;;;;;
155;38;56;;;;;;;;;;;;
156;73;42;;;;;;;;;;;;
157;34;52;;;;;;;;;;;;
158;52;48;;;;;;;;;;;;
159;74;53;;;;;;;;;;;;
160;51;58;;;;;;;;;;;;
161;36;41;;;;;;;;;;;;
162;44;49;;;;;;;;;;;;
163;60;43;;;;;;;;;;;;
164;70;39;;;;;;;;;;;;
165;32;60;;;;;;;;;;;;
166;50;55;;;;;;;;;;;;
167;42;60;;;;;;;;;;;;
168;47;57;;;;;;;;;;;;
169;71;63;;;;;;;;;;;;
170;51;47;;;;;;;;;;;;
171;55;38;;;;;;;;;;;;
172;35;48;;;;;;;;;;;;
173;39;43;;;;;;;;;;;;
174;50;54;;;;;;;;;;;;
175;73;53;;;;;;;;;;;;
176;41;38;;;;;;;;;;;;
177;29;47;;;;;;;;;;;;
178;65;54;;;;;;;;;;;;
179;54;44;;;;;;;;;;;;
180;50;54;;;;;;;;;;;;
181;48;53;;;;;;;;;;;;
182;47;47;;;;;;;;;;;;
183;39;45;;;;;;;;;;;;
184;70;44;;;;;;;;;;;;
185;35;57;;;;;;;;;;;;
186;50;63;;;;;;;;;;;;
187;32;40;;;;;;;;;;;;
188;38;41;;;;;;;;;;;;
189;74;62;;;;;;;;;;;;
190;38;50;;;;;;;;;;;;
191;62;44;;;;;;;;;;;;
192;33;50;;;;;;;;;;;;
193;56;49;;;;;;;;;;;;
194;60;61;;;;;;;;;;;;
195;33;57;;;;;;;;;;;;
196;38;55;;;;;;;;;;;;
197;53;60;;;;;;;;;;;;
198;72;63;;;;;;;;;;;;
199;57;58;;;;;;;;;;;;
200;36;62;;;;;;;;;;;;
201;43;43;;;;;;;;;;;;
202;50;43;;;;;;;;;;;;
203;35;45;;;;;;;;;;;;
204;71;61;;;;;;;;;;;;
205;36;55;;;;;;;;;;;;
206;59;54;;;;;;;;;;;;
207;30;63;;;;;;;;;;;;
208;70;41;;;;;;;;;;;;
209;52;62;;;;;;;;;;;;
210;64;58;;;;;;;;;;;;
211;56;63;;;;;;;;;;;;
212;35;48;;;;;;;;;;;;
213;53;58;;;;;;;;;;;;
214;50;43;;;;;;;;;;;;
215;36;44;;;;;;;;;;;;
216;52;43;;;;;;;;;;;;
217;64;44;;;;;;;;;;;;
218;36;51;;;;;;;;;;;;
219;65;60;;;;;;;;;;;;
220;44;46;;;;;;;;;;;;
221;53;58;;;;;;;;;;;;
222;63;49;;;;;;;;;;;;
223;33;53;;;;;;;;;;;;
224;59;51;;;;;;;;;;;;
225;73;58;;;;;;;;;;;;
226;49;55;;;;;;;;;;;;
227;30;47;;;;;;;;;;;;
228;45;46;;;;;;;;;;;;
229;32;39;;;;;;;;;;;;
230;59;47;;;;;;;;;;;;
231;66;56;;;;;;;;;;;;
232;62;61;;;;;;;;;;;;
233;35;50;;;;;;;;;;;;
234;67;58;;;;;;;;;;;;
235;67;48;;;;;;;;;;;;
236;45;54;;;;;;;;;;;;
237;56;49;;;;;;;;;;;;
238;40;59;;;;;;;;;;;;
239;39;56;;;;;;;;;;;;
240;42;62;;;;;;;;;;;;
241;34;62;;;;;;;;;;;;
242;40;47;;;;;;;;;;;;
243;65;59;;;;;;;;;;;;
244;36;48;;;;;;;;;;;;
245;70;59;;;;;;;;;;;;
246;48;56;;;;;;;;;;;;
247;38;63;;;;;;;;;;;;
248;52;59;;;;;;;;;;;;
249;32;59;;;;;;;;;;;;
250;41;54;;;;;;;;;;;;
251;63;60;;;;;;;;;;;;
252;61;53;;;;;;;;;;;;
253;49;59;;;;;;;;;;;;
254;32;52;;;;;;;;;;;;
255;34;51;;;;;;;;;;;;
256;33;47;;;;;;;;;;;;
257;64;56;;;;;;;;;;;;
258;40;60;;;;;;;;;;;;
259;49;46;;;;;;;;;;;;
260;34;46;;;;;;;;;;;;
261;42;49;;;;;;;;;;;;
262;68;38;;;;;;;;;;;;
263;73;54;;;;;;;;;;;;
264;48;54;;;;;;;;;;;;
265;72;48;;;;;;;;;;;;
266;63;48;;;;;;;;;;;;
267;48;55;;;;;;;;;;;;
268;38;44;;;;;;;;;;;;
269;39;55;;;;;;;;;;;;
270;72;63;;;;;;;;;;;;
271;63;53;;;;;;;;;;;;
272;41;47;;;;;;;;;;;;
273;62;39;;;;;;;;;;;;
274;72;50;;;;;;;;;;;;
275;61;54;;;;;;;;;;;;
276;47;56;;;;;;;;;;;;
277;61;62;;;;;;;;;;;;
278;44;46;;;;;;;;;;;;
279;29;55;;;;;;;;;;;;
280;57;58;;;;;;;;;;;;
281;46;49;;;;;;;;;;;;
282;57;56;;;;;;;;;;;;
283;65;56;;;;;;;;;;;;
284;72;40;;;;;;;;;;;;
285;52;38;;;;;;;;;;;;
286;58;57;;;;;;;;;;;;
287;47;41;;;;;;;;;;;;
288;55;55;;;;;;;;;;;;
289;36;50;;;;;;;;;;;;
290;41;61;;;;;;;;;;;;
291;60;62;;;;;;;;;;;;
292;71;46;;;;;;;;;;;;
293;29;38;;;;;;;;;;;;
294;60;50;;;;;;;;;;;;
295;43;61;;;;;;;;;;;;
296;39;52;;;;;;;;;;;;
297;32;41;;;;;;;;;;;;
298;55;46;;;;;;;;;;;;
299;74;52;;;;;;;;;;;;
300;55;38;;;;;;;;;;;;
301;33;60;;;;;;;;;;;;
302;74;56;;;;;;;;;;;;
303;73;54;;;;;;;;;;;;
304;44;52;;;;;;;;;;;;
305;47;55;;;;;;;;;;;;
306;35;51;;;;;;;;;;;;
307;47;56;;;;;;;;;;;;
308;34;49;;;;;;;;;;;;
309;52;45;;;;;;;;;;;;
310;61;58;;;;;;;;;;;;
311;30;50;;;;;;;;;;;;
312;64;53;;;;;;;;;;;;
313;65;40;;;;;;;;;;;;
314;60;44;;;;;;;;;;;;
315;55;44;;;;;;;;;;;;
316;61;53;;;;;;;;;;;;
317;71;44;;;;;;;;;;;;
318;66;59;;;;;;;;;;;;
319;72;43;;;;;;;;;;;;
320;45;47;;;;;;;;;;;;
321;60;40;;;;;;;;;;;;
322;32;55;;;;;;;;;;;;
323;63;56;;;;;;;;;;;;
324;35;47;;;;;;;;;;;;
325;30;41;;;;;;;;;;;;
326;65;55;;;;;;;;;;;;
327;69;58;;;;;;;;;;;;
328;29;54;;;;;;;;;;;;
329;32;47;;;;;;;;;;;;
330;70;60;;;;;;;;;;;;
