n;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
L;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;
m;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
op22;81;;;;;;;;;;;;;;;;;;;;;;;;;;;;
N_Cmax;79;;;;;;;;;;;;;;;;;;;;;;;;;;;;
N_TT;407;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I_Cmax;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I_TT;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
MaxFES;20000;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;4;4;4;Cell
;;;1;1;1;2;5;19;29;3;4;6;20;20;20;30;31;32;7;8;13;13;13;14;33;9;10;11;Machine
Part Family;Job;Operation no;1;2;3;1;1;1;1;1;1;1;1;2;3;1;1;1;1;1;1;2;3;1;1;1;1;1;Alternative(for machine)
1;74;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;
1;74;2;;;;3;;;;;;;;;;;;;;;;;;;;;;;
1;74;3;;;;;;;4;;;;;;;;;;;;;;;;;;;;
1;74;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;
1;74;5;;;;;;;;;;;;;;;;;;;;;;;;;;5;
1;75;1;;;;;;;;;;;3;3;3;;;;;;;;;;;;;;
1;75;2;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;
1;75;3;;;;;;;1;;;;;;;;;;;;;;;;;;;;
1;75;4;;;;2;;;;;;;;;;;;;;;;;;;;;;;
1;75;5;;;;;;5;;;;;;;;;;;;;;;;;;;;;
1;76;1;5;5;5;;;;;;;;;;;;;;;;;;;;;;;;
1;76;2;;;;1;;;;;;;;;;;;;;;;;;;;;;;
1;76;3;;;;;;;;;;3;;;;;;;;;;;;;;;;;
1;76;4;;;;;;;2;;;;;;;;;;;;;;;;;;;;
1;76;5;;;;;;4;;;;;;;;;;;;;;;;;;;;;
1;77;1;;;;;;;;4;;;;;;;;;;;;;;;;;;;
1;77;2;;;;;;;;;;;;;;;;;;;;;;;;1;;;
1;77;3;;;;;2;;;;;;;;;;;;;;;;;;;;;;
1;77;4;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;
1;78;1;;;;;;3;;;;;;;;;;;;;;;;;;;;;
1;78;2;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;
1;78;3;;;;1;;;;;;;;;;;;;;;;;;;;;;;
1;78;4;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;
1;79;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;
1;79;2;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;
1;79;3;;;;;;;1;;;;;;;;;;;;;;;;;;;;
1;79;4;;;;;;4;;;;;;;;;;;;;;;;;;;;;
2;80;1;;;;;;;;;2;;;;;;;;;;;;;;;;;;
2;80;2;;;;;;;;3;;;;;;;;;;;;;;;;;;;
2;80;3;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;
2;81;1;;;;;;;;;;;2;2;2;;;;;;;;;;;;;;
2;81;2;;;;;4;;;;;;;;;;;;;;;;;;;;;;
2;81;3;;;;;;;;;1;;;;;;;;;;;;;;;;;;
2;81;4;;;;;;;;3;;;;;;;;;;;;;;;;;;;
2;82;1;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;
2;82;2;;;;;;;;;;5;;;;;;;;;;;;;;;;;
2;82;3;;;;;;;;;;;;;;;;4;;;;;;;;;;;
2;82;4;;;;;;;;;;;;;;;3;;;;;;;;;;;;
2;82;5;;;;;;;;;;;;;;2;;;;;;;;;;;;;
2;83;1;;;;;;;;;;;;;;;2;;;;;;;;;;;;
2;83;2;;;;;;;;;;1;;;;;;;;;;;;;;;;;
2;83;3;;;;;;;;;;;;;;;;3;;;;;;;;;;;
2;83;4;;;;;;;;;;1;;;;;;;;;;;;;;;;;
2;84;1;;;;;;;;;3;;;;;;;;;;;;;;;;;;
2;84;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;
2;84;3;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;
2;85;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;
2;85;2;;;;;;;;;;;;;;2;;;;;;;;;;;;;
2;85;3;;;;;;;;;;;;;;;;4;;;;;;;;;;;
2;85;4;;;;;;;;;;;;;;;3;;;;;;;;;;;;
2;86;1;;;;;;;;;;4;;;;;;;;;;;;;;;;;
2;86;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;
2;86;3;;;;;;;;;1;;;;;;;;;;;;;;;;;;
2;86;4;;;;;;;;;;;3;3;3;;;;;;;;;;;;;;
3;87;1;;;;;;;;;;;;;;;;;;3;;;;;;;;;
3;87;2;;;;;;;;;;;;;;;;;;;4;4;4;;;;;;
3;87;3;;;;;;;;;;;;;;;;;1;;;;;;;;;;
3;87;4;;;;;;;;;;;;;;;;;;;;;;;2;;;;
3;88;1;;;;;;;;;;;;;;;;;;;;;;2;;;;;
3;88;2;;;;4;;;;;;;;;;;;;;;;;;;;;;;
3;88;3;;;;;;;;;;;;;;;;;;;;;;;1;;;;
3;88;4;;;;;;;;;;;;;;;;;;;3;3;3;;;;;;
3;88;5;;;;;;;;;;;;;;;;;3;;;;;;;;;;
3;89;1;;;;;;;;;;;;;;;;;;;2;2;2;;;;;;
3;89;2;;;;;;;;;;;;;;;;4;;;;;;;;;;;
3;89;3;;;;;;;;;;;;;;;;;;1;;;;;;;;;
3;89;4;;;;;;;;;;;;;;;;;;;;;;;3;;;;
3;90;1;;;;;;;;;;;;;;;;;;;;;;;1;;;;
3;90;2;;;;;;;;;;;;;;;;;;;;;;;;;4;;
3;90;3;;;;;;;;;;;;;;;;;;;2;2;2;;;;;;
3;90;4;;;;;;;;;;;;;;;;;;3;;;;;;;;;
4;91;1;;;;;;;;;;;;;;;;;;;;;;;;;3;;
4;91;2;;;;;;;;;;;;;;;;;;;;;;;;1;;;
4;91;3;;;;;;;;;;;;;;;;;;;;;;;;;;2;
4;92;1;;;;;;;;;;;;;;;;;;;;;;;;3;;;
4;92;2;;;;;;;;;;;;;;;;;;;;;;;;;1;;
4;92;3;;;;;;;;;;;;;;;;;;;;;;;;;;2;
4;93;1;;;;;;;;;;;;;;;;;;;;;;;;;2;;
4;93;2;;;;;4;;;;;;;;;;;;;;;;;;;;;;
4;93;3;;;;;;;;;;;;;;;;;;;;;;;;1;;;
4;93;4;;;;;;;;;;;;;;;;;;;;;;;;;;3;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Part Family;Part Family;Setup Time;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;7;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cell;Cell;Transportation Time;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;3;8;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;1;6;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;2;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;4;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Job;Due Date;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;95;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;74;;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;77;;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
No;Reference_point1;Reference_point2;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;35;103;;;;;;;;;;;;;;;;;;;;;;;;;;;
2;41;153;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;45;127;;;;;;;;;;;;;;;;;;;;;;;;;;;
4;38;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
5;32;143;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;30;113;;;;;;;;;;;;;;;;;;;;;;;;;;;
7;37;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;46;144;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;36;141;;;;;;;;;;;;;;;;;;;;;;;;;;;
10;46;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;52;102;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;33;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
13;49;107;;;;;;;;;;;;;;;;;;;;;;;;;;;
14;49;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
15;49;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;43;149;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;46;96;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;53;156;;;;;;;;;;;;;;;;;;;;;;;;;;;
19;50;99;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;42;134;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;36;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;46;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;40;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
24;46;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
25;35;121;;;;;;;;;;;;;;;;;;;;;;;;;;;
26;42;107;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;38;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;39;106;;;;;;;;;;;;;;;;;;;;;;;;;;;
29;52;101;;;;;;;;;;;;;;;;;;;;;;;;;;;
30;53;132;;;;;;;;;;;;;;;;;;;;;;;;;;;
31;45;98;;;;;;;;;;;;;;;;;;;;;;;;;;;
32;32;111;;;;;;;;;;;;;;;;;;;;;;;;;;;
33;32;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;43;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;53;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
36;49;111;;;;;;;;;;;;;;;;;;;;;;;;;;;
37;32;108;;;;;;;;;;;;;;;;;;;;;;;;;;;
38;40;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
39;39;153;;;;;;;;;;;;;;;;;;;;;;;;;;;
40;52;104;;;;;;;;;;;;;;;;;;;;;;;;;;;
41;41;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
42;31;130;;;;;;;;;;;;;;;;;;;;;;;;;;;
43;38;124;;;;;;;;;;;;;;;;;;;;;;;;;;;
44;38;95;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;44;158;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;50;153;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;32;97;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;51;112;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;50;131;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;37;104;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;33;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;41;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;43;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;31;107;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;36;128;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;48;108;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;33;159;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;53;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;53;144;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;50;148;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;52;136;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;46;107;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;30;96;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;33;100;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;37;110;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;31;165;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;41;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;53;104;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;50;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;51;99;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;37;110;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;47;108;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;32;146;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;45;113;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;30;138;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;35;111;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;44;140;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;34;139;;;;;;;;;;;;;;;;;;;;;;;;;;;
79;46;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
80;38;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;34;170;;;;;;;;;;;;;;;;;;;;;;;;;;;
82;50;99;;;;;;;;;;;;;;;;;;;;;;;;;;;
83;38;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
84;46;118;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;50;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
86;41;117;;;;;;;;;;;;;;;;;;;;;;;;;;;
87;47;155;;;;;;;;;;;;;;;;;;;;;;;;;;;
88;39;151;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;49;133;;;;;;;;;;;;;;;;;;;;;;;;;;;
90;31;120;;;;;;;;;;;;;;;;;;;;;;;;;;;
91;39;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
92;31;150;;;;;;;;;;;;;;;;;;;;;;;;;;;
93;53;160;;;;;;;;;;;;;;;;;;;;;;;;;;;
94;37;161;;;;;;;;;;;;;;;;;;;;;;;;;;;
95;45;126;;;;;;;;;;;;;;;;;;;;;;;;;;;
96;40;135;;;;;;;;;;;;;;;;;;;;;;;;;;;
97;38;123;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;51;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
99;37;147;;;;;;;;;;;;;;;;;;;;;;;;;;;
100;49;114;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;53;119;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;39;106;;;;;;;;;;;;;;;;;;;;;;;;;;;
103;32;167;;;;;;;;;;;;;;;;;;;;;;;;;;;
104;41;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;35;128;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;48;108;;;;;;;;;;;;;;;;;;;;;;;;;;;
107;35;95;;;;;;;;;;;;;;;;;;;;;;;;;;;
108;33;116;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;52;106;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;32;132;;;;;;;;;;;;;;;;;;;;;;;;;;;
111;42;158;;;;;;;;;;;;;;;;;;;;;;;;;;;
112;46;128;;;;;;;;;;;;;;;;;;;;;;;;;;;
113;40;166;;;;;;;;;;;;;;;;;;;;;;;;;;;
114;52;122;;;;;;;;;;;;;;;;;;;;;;;;;;;
115;52;99;;;;;;;;;;;;;;;;;;;;;;;;;;;
116;39;103;;;;;;;;;;;;;;;;;;;;;;;;;;;
117;46;157;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;38;99;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;42;162;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;45;95;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;39;131;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;45;110;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;44;115;;;;;;;;;;;;;;;;;;;;;;;;;;;
