n;12;;;;;;;;;;
L;2;;;;;;;;;;
C;2;;;;;;;;;;
m;8;;;;;;;;;;
op17;38;;;;;;;;;;
N_Cmax;115;;;;;;;;;;
N_TT;601;;;;;;;;;;
I_Cmax;52;;;;;;;;;;
I_TT;0;;;;;;;;;;
MaxFES;9500;;;;;;;;;;
;;;;;;;;;;;
;;;1;1;1;1;2;2;2;2;Cell
;;;1;1;2;5;3;4;4;6;Machine
Part Family;Job;Operation no;1;2;1;1;1;1;2;1;Alternative(for machine)
1;2;1;;;4;;;;;;
1;2;2;3;3;;;;;;;
1;2;3;;;4;;;;;;
1;5;1;;;;;;3;3;;
1;5;2;;;2;;;;;;
1;5;3;6;6;;;;;;;
1;5;4;;;;;;3;3;;
1;7;1;;;;;;5;5;;
1;7;2;6;6;;;;;;;
1;7;3;;;;5;;;;;
1;8;1;3;3;;;;;;;
1;8;2;;;9;;;;;;
1;8;3;;;;4;;;;;
1;9;1;;;5;;;;;;
1;9;2;4;4;;;;;;;
1;9;3;;;5;;;;;;
2;4;1;;;;;6;;;;
2;4;2;;;;;;2;2;;
2;4;3;;;;;6;;;;
2;6;1;1;1;;;;;;;
2;6;2;;;;;;7;7;;
2;6;3;;;;;5;;;;
2;6;4;1;1;;;;;;;
2;10;1;;;;;9;;;;
2;10;2;;;7;;;;;;
2;10;3;;;;;;3;3;;
2;11;1;;;;;;;;3;
2;11;2;;;;;5;;;;
2;11;3;;;;;;;;3;
2;11;4;;;;;5;;;;
2;12;1;;;;;;4;4;;
2;12;2;;;;;;;;5;
2;12;3;;;;;;4;4;;
2;22;1;;;;;;3;3;;
2;22;2;;;;;8;;;;
2;22;3;;;;;;3;3;;
2;22;4;;;;;8;;;;
2;23;1;;;;;;7;7;;
;;;;;;;;;;;
Part Family;Part Family;Setup Time;;;;;;;;;
1;1;0;;;;;;;;;
1;2;3;;;;;;;;;
2;1;4;;;;;;;;;
2;2;0;;;;;;;;;
;;;;;;;;;;;
Cell;Cell;Transportation Time;;;;;;;;;
1;1;0;;;;;;;;;
1;2;3;;;;;;;;;
2;1;4;;;;;;;;;
2;2;0;;;;;;;;;
;;;;;;;;;;;
Job;Due Date;;;;;;;;;;
2;77;;;;;;;;;;
5;48;;;;;;;;;;
7;5;;;;;;;;;;
8;110;;;;;;;;;;
9;50;;;;;;;;;;
4;3;;;;;;;;;;
6;2;;;;;;;;;;
10;8;;;;;;;;;;
11;53;;;;;;;;;;
12;21;;;;;;;;;;
22;11;;;;;;;;;;
23;5;;;;;;;;;;
;;;;;;;;;;;
No;Reference_point1;Reference_point2;;;;;;;;;
1;54;129;;;;;;;;;
2;56;207;;;;;;;;;
3;58;167;;;;;;;;;
4;55;227;;;;;;;;;
5;53;192;;;;;;;;;
6;52;146;;;;;;;;;
7;55;232;;;;;;;;;
8;58;193;;;;;;;;;
9;54;188;;;;;;;;;
10;59;199;;;;;;;;;
11;61;127;;;;;;;;;
12;53;161;;;;;;;;;
13;59;136;;;;;;;;;
14;59;152;;;;;;;;;
15;60;220;;;;;;;;;
16;57;200;;;;;;;;;
17;58;118;;;;;;;;;
18;61;211;;;;;;;;;
19;60;124;;;;;;;;;
20;57;178;;;;;;;;;
21;54;233;;;;;;;;;
22;58;162;;;;;;;;;
23;56;196;;;;;;;;;
24;58;172;;;;;;;;;
25;54;158;;;;;;;;;
26;57;136;;;;;;;;;
27;55;197;;;;;;;;;
28;55;135;;;;;;;;;
29;61;126;;;;;;;;;
30;61;174;;;;;;;;;
31;58;122;;;;;;;;;
32;53;142;;;;;;;;;
33;52;153;;;;;;;;;
34;57;152;;;;;;;;;
35;61;219;;;;;;;;;
36;59;142;;;;;;;;;
37;53;137;;;;;;;;;
38;56;228;;;;;;;;;
39;56;207;;;;;;;;;
40;61;131;;;;;;;;;
41;56;154;;;;;;;;;
42;52;171;;;;;;;;;
43;55;162;;;;;;;;;
44;55;117;;;;;;;;;
45;58;214;;;;;;;;;
46;60;207;;;;;;;;;
47;52;120;;;;;;;;;
48;60;143;;;;;;;;;
49;60;172;;;;;;;;;
50;55;131;;;;;;;;;
51;53;160;;;;;;;;;
52;56;160;;;;;;;;;
53;57;152;;;;;;;;;
54;52;136;;;;;;;;;
55;54;168;;;;;;;;;
56;59;137;;;;;;;;;
57;53;216;;;;;;;;;
58;61;154;;;;;;;;;
59;61;193;;;;;;;;;
60;60;198;;;;;;;;;
61;61;180;;;;;;;;;
62;58;135;;;;;;;;;
63;52;119;;;;;;;;;
64;53;125;;;;;;;;;
65;54;140;;;;;;;;;
66;52;225;;;;;;;;;
67;56;213;;;;;;;;;
68;61;131;;;;;;;;;
69;60;198;;;;;;;;;
70;61;123;;;;;;;;;
71;55;140;;;;;;;;;
72;59;137;;;;;;;;;
73;52;196;;;;;;;;;
74;58;144;;;;;;;;;
75;52;183;;;;;;;;;
76;54;142;;;;;;;;;
77;58;187;;;;;;;;;
78;53;185;;;;;;;;;
79;58;153;;;;;;;;;
80;55;179;;;;;;;;;
81;53;233;;;;;;;;;
82;60;123;;;;;;;;;
83;55;213;;;;;;;;;
84;59;153;;;;;;;;;
85;60;219;;;;;;;;;
86;56;150;;;;;;;;;
87;59;210;;;;;;;;;
88;55;203;;;;;;;;;
89;59;176;;;;;;;;;
90;52;156;;;;;;;;;
91;55;221;;;;;;;;;
92;52;201;;;;;;;;;
93;61;217;;;;;;;;;
94;55;219;;;;;;;;;
95;58;165;;;;;;;;;
96;56;179;;;;;;;;;
97;55;161;;;;;;;;;
98;60;154;;;;;;;;;
99;55;197;;;;;;;;;
100;60;147;;;;;;;;;
101;61;154;;;;;;;;;
102;55;135;;;;;;;;;
103;52;228;;;;;;;;;
104;56;213;;;;;;;;;
105;54;168;;;;;;;;;
106;59;137;;;;;;;;;
107;54;118;;;;;;;;;
108;53;149;;;;;;;;;
109;61;134;;;;;;;;;
110;52;174;;;;;;;;;
111;57;214;;;;;;;;;
112;58;169;;;;;;;;;
113;56;226;;;;;;;;;
114;61;159;;;;;;;;;
115;61;123;;;;;;;;;
116;56;129;;;;;;;;;
117;58;213;;;;;;;;;
118;55;124;;;;;;;;;
119;57;220;;;;;;;;;
120;58;118;;;;;;;;;
121;55;173;;;;;;;;;
122;58;140;;;;;;;;;
123;58;147;;;;;;;;;
124;54;156;;;;;;;;;
125;54;187;;;;;;;;;
126;55;137;;;;;;;;;
127;57;155;;;;;;;;;
128;59;134;;;;;;;;;
129;58;226;;;;;;;;;
130;59;135;;;;;;;;;
131;52;131;;;;;;;;;
132;61;136;;;;;;;;;
133;52;196;;;;;;;;;
134;56;165;;;;;;;;;
135;58;127;;;;;;;;;
136;59;124;;;;;;;;;
137;57;127;;;;;;;;;
138;53;121;;;;;;;;;
139;53;171;;;;;;;;;
140;60;137;;;;;;;;;
141;58;188;;;;;;;;;
142;53;154;;;;;;;;;
143;58;144;;;;;;;;;
144;57;158;;;;;;;;;
145;52;141;;;;;;;;;
146;56;184;;;;;;;;;
147;53;172;;;;;;;;;
148;52;147;;;;;;;;;
149;57;174;;;;;;;;;
150;53;227;;;;;;;;;
151;59;220;;;;;;;;;
152;58;133;;;;;;;;;
153;60;153;;;;;;;;;
154;58;175;;;;;;;;;
155;54;198;;;;;;;;;
156;61;139;;;;;;;;;
157;53;180;;;;;;;;;
158;57;163;;;;;;;;;
159;61;184;;;;;;;;;
160;56;210;;;;;;;;;
161;53;132;;;;;;;;;
162;55;168;;;;;;;;;
163;58;139;;;;;;;;;
164;60;122;;;;;;;;;
165;52;217;;;;;;;;;
166;56;197;;;;;;;;;
167;54;220;;;;;;;;;
168;55;206;;;;;;;;;
169;61;232;;;;;;;;;
170;56;160;;;;;;;;;
171;57;120;;;;;;;;;
172;53;163;;;;;;;;;
173;54;142;;;;;;;;;
174;56;189;;;;;;;;;
175;61;188;;;;;;;;;
176;54;117;;;;;;;;;
177;52;161;;;;;;;;;
178;59;192;;;;;;;;;
179;57;145;;;;;;;;;
180;56;190;;;;;;;;;
181;56;187;;;;;;;;;
182;56;158;;;;;;;;;
183;54;150;;;;;;;;;
184;61;144;;;;;;;;;
185;53;204;;;;;;;;;
186;56;233;;;;;;;;;
187;52;130;;;;;;;;;
188;54;131;;;;;;;;;
189;61;226;;;;;;;;;
190;54;171;;;;;;;;;
191;59;148;;;;;;;;;
192;52;172;;;;;;;;;
193;57;170;;;;;;;;;
194;58;223;;;;;;;;;
195;52;205;;;;;;;;;
196;54;197;;;;;;;;;
197;57;217;;;;;;;;;
198;61;230;;;;;;;;;
199;58;209;;;;;;;;;
200;53;228;;;;;;;;;
201;55;143;;;;;;;;;
202;56;141;;;;;;;;;
203;53;149;;;;;;;;;
204;61;221;;;;;;;;;
205;53;194;;;;;;;;;
206;58;189;;;;;;;;;
207;52;233;;;;;;;;;
208;60;134;;;;;;;;;
209;57;226;;;;;;;;;
210;59;208;;;;;;;;;
211;58;232;;;;;;;;;
212;53;163;;;;;;;;;
213;57;207;;;;;;;;;
214;56;143;;;;;;;;;
215;53;145;;;;;;;;;
216;57;139;;;;;;;;;
217;59;146;;;;;;;;;
218;53;176;;;;;;;;;
219;59;219;;;;;;;;;
220;55;153;;;;;;;;;
221;57;209;;;;;;;;;
222;59;167;;;;;;;;;
223;52;185;;;;;;;;;
224;58;179;;;;;;;;;
225;61;209;;;;;;;;;
226;56;196;;;;;;;;;
227;52;160;;;;;;;;;
228;55;155;;;;;;;;;
229;52;125;;;;;;;;;
230;58;160;;;;;;;;;
231;60;198;;;;;;;;;
232;59;224;;;;;;;;;
233;53;171;;;;;;;;;
234;60;207;;;;;;;;;
235;60;162;;;;;;;;;
236;55;191;;;;;;;;;
237;58;170;;;;;;;;;
238;54;211;;;;;;;;;
239;54;200;;;;;;;;;
240;55;228;;;;;;;;;
241;53;225;;;;;;;;;
242;54;161;;;;;;;;;
243;59;214;;;;;;;;;
244;53;164;;;;;;;;;
245;61;213;;;;;;;;;
246;56;201;;;;;;;;;
247;54;229;;;;;;;;;
248;57;214;;;;;;;;;
249;52;215;;;;;;;;;
250;54;191;;;;;;;;;
251;59;220;;;;;;;;;
252;58;184;;;;;;;;;
253;56;212;;;;;;;;;
254;52;183;;;;;;;;;
255;53;179;;;;;;;;;
256;52;160;;;;;;;;;
257;59;200;;;;;;;;;
258;54;220;;;;;;;;;
259;56;157;;;;;;;;;
260;53;154;;;;;;;;;
261;54;168;;;;;;;;;
262;60;118;;;;;;;;;
263;61;191;;;;;;;;;
264;56;191;;;;;;;;;
265;61;165;;;;;;;;;
266;59;162;;;;;;;;;
267;56;195;;;;;;;;;
268;54;144;;;;;;;;;
269;54;196;;;;;;;;;
270;61;230;;;;;;;;;
271;59;187;;;;;;;;;
272;54;160;;;;;;;;;
273;59;122;;;;;;;;;
274;61;174;;;;;;;;;
275;59;189;;;;;;;;;
276;55;202;;;;;;;;;
277;59;229;;;;;;;;;
278;55;153;;;;;;;;;
279;52;197;;;;;;;;;
280;58;210;;;;;;;;;
281;55;168;;;;;;;;;
282;58;200;;;;;;;;;
283;59;199;;;;;;;;;
284;61;128;;;;;;;;;
285;57;118;;;;;;;;;
286;58;205;;;;;;;;;
287;56;134;;;;;;;;;
288;57;197;;;;;;;;;
289;53;175;;;;;;;;;
290;54;224;;;;;;;;;
291;58;226;;;;;;;;;
292;61;154;;;;;;;;;
293;52;118;;;;;;;;;
294;58;172;;;;;;;;;
295;55;221;;;;;;;;;
296;54;180;;;;;;;;;
297;52;133;;;;;;;;;
298;57;153;;;;;;;;;
299;61;183;;;;;;;;;
300;57;120;;;;;;;;;
301;53;216;;;;;;;;;
302;61;198;;;;;;;;;
303;61;192;;;;;;;;;
304;55;183;;;;;;;;;
305;55;193;;;;;;;;;
306;53;177;;;;;;;;;
307;56;198;;;;;;;;;
308;53;170;;;;;;;;;
309;57;151;;;;;;;;;
310;58;208;;;;;;;;;
311;52;171;;;;;;;;;
312;59;188;;;;;;;;;
313;59;129;;;;;;;;;
314;58;147;;;;;;;;;
315;57;147;;;;;;;;;
316;59;185;;;;;;;;;
317;61;146;;;;;;;;;
318;60;214;;;;;;;;;
319;61;143;;;;;;;;;
320;55;160;;;;;;;;;
321;58;129;;;;;;;;;
322;52;195;;;;;;;;;
323;59;199;;;;;;;;;
324;53;160;;;;;;;;;
